SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,AMT_APPLICATION,CNT_PAYMENT,AMT_CREDIT,AMT_GOODS_PRICE
100093,0,Cash loans,F,1,94500,28273.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701,-1779,Core staff,3,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.488599915,0.510852906,0,0,0,0,0,0,0,0,0,0,3,2525901,80505,12,332313.75,332752.5
100093,0,Cash loans,F,1,94500,28273.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701,-1779,Core staff,3,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.488599915,0.510852906,0,0,0,0,0,0,0,0,0,0,3,1835198,0,15.99563863,292500,405644.6125
100093,0,Cash loans,F,1,94500,28273.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701,-1779,Core staff,3,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.488599915,0.510852906,0,0,0,0,0,0,0,0,0,0,3,2415992,24025.5,12,303057,304512.75
100093,0,Cash loans,F,1,94500,28273.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701,-1779,Core staff,3,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.488599915,0.510852906,0,0,0,0,0,0,0,0,0,0,3,1315507,26775,12,307525.5,305887.5
100094,0,Cash loans,F,0,108000,5301,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.030755,-22935,365243,-12623,-3442,Unknown,1,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.582735477,0.452533559,3,0,3,0,-260,0,0,0,0,0,0,2216247,87205.5,16,91761.75,88602.75
100095,0,Revolving loans,F,2,67500,6750,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18693,-1434,-10255,-2241,Sales staff,4,3,3,THURSDAY,8,0,0,0,0,0,0,Trade: type 7,0.304506115,0.510852906,0,0,0,0,-1040,0,0,0,0,0,0,2493293,52911,15.99563863,93955.5,93955.5
100095,0,Revolving loans,F,2,67500,6750,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18693,-1434,-10255,-2241,Sales staff,4,3,3,THURSDAY,8,0,0,0,0,0,0,Trade: type 7,0.304506115,0.510852906,0,0,0,0,-1040,0,0,0,0,0,0,2250277,0,15.99563863,67500,180644.6125
100097,0,Cash loans,M,0,157500,30280.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17527,-2442,-3500,-983,Unknown,2,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.357342234,0.644679455,6,0,6,0,-371,0,0,1,0,0,0,1157409,67455,10,410467.5,373477.5
100097,0,Cash loans,M,0,157500,30280.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17527,-2442,-3500,-983,Unknown,2,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.357342234,0.644679455,6,0,6,0,-371,0,0,1,0,0,0,1448742,108000,12,434112.75,393750
100098,0,Revolving loans,M,0,225000,13500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211,-907,Drivers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,0.597081153,0.510852906,0,0,0,0,-617,0,0,0,0,0,0,2094536,26050.5,6,147300.75,148025.25
100098,0,Revolving loans,M,0,225000,13500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211,-907,Drivers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,0.597081153,0.510852906,0,0,0,0,-617,0,0,0,0,0,0,2429875,22126.5,12,143813.25,146063.25
100098,0,Revolving loans,M,0,225000,13500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211,-907,Drivers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,0.597081153,0.510852906,0,0,0,0,-617,0,0,0,0,0,0,2139807,0,15.99563863,135000,248144.6125
100098,0,Revolving loans,M,0,225000,13500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211,-907,Drivers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,0.597081153,0.510852906,0,0,0,0,-617,0,0,0,0,0,0,1110212,90000,18,192946.5,180000
100099,0,Cash loans,F,0,360000,41076,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506,-793,Unknown,1,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,0.660578982,0.342528872,4,0,4,0,0,0,0,0,0,0,3,1731692,1143000,36,987945.75,911250
100099,0,Cash loans,F,0,360000,41076,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506,-793,Unknown,1,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,0.660578982,0.342528872,4,0,4,0,0,0,0,0,0,0,3,1501814,675000,48,750489.75,677250
100099,0,Cash loans,F,0,360000,41076,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506,-793,Unknown,1,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,0.660578982,0.342528872,4,0,4,0,0,0,0,0,0,0,3,2785638,675000,60,704157.75,677250
100099,0,Cash loans,F,0,360000,41076,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506,-793,Unknown,1,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,0.660578982,0.342528872,4,0,4,0,0,0,0,0,0,0,3,2671884,193500,12,463407.75,436500
100099,0,Cash loans,F,0,360000,41076,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506,-793,Unknown,1,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,0.660578982,0.342528872,4,0,4,0,0,0,0,0,0,0,3,1324945,900000,60,881997.75,789750
100100,0,Cash loans,M,2,202500,38443.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134,-4180,Managers,4,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.495765141,0.824594971,0,0,0,0,-1876,0,0,0,0,0,2,1102533,107766,10,456822,375633
100100,0,Cash loans,M,2,202500,38443.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134,-4180,Managers,4,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.495765141,0.824594971,0,0,0,0,-1876,0,0,0,0,0,2,2396758,450000,30,695490.75,546750
100100,0,Cash loans,M,2,202500,38443.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134,-4180,Managers,4,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.495765141,0.824594971,0,0,0,0,-1876,0,0,0,0,0,2,1595956,0,0,443198.25,434894.6125
100100,0,Cash loans,M,2,202500,38443.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134,-4180,Managers,4,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.495765141,0.824594971,0,0,0,0,-1876,0,0,0,0,0,2,1570873,91057.5,12,448535.25,367278.75
100101,0,Cash loans,F,0,202500,22072.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421,-1681,High skill tech staff,1,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.71621221,0.510852906,0,0,0,0,-1585,0,0,0,0,0,0,1363286,360000,0,351688.5,321750
100101,0,Cash loans,F,0,202500,22072.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421,-1681,High skill tech staff,1,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.71621221,0.510852906,0,0,0,0,-1585,0,0,0,0,0,0,1942324,0,15.99563863,171688.5,254894.6125
100101,0,Cash loans,F,0,202500,22072.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421,-1681,High skill tech staff,1,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.71621221,0.510852906,0,0,0,0,-1585,0,0,0,0,0,0,1866243,36216,6,190692,159858
100101,0,Cash loans,F,0,202500,22072.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421,-1681,High skill tech staff,1,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.71621221,0.510852906,0,0,0,0,-1585,0,0,0,0,0,0,1866199,270000,12,332651.25,276750
100103,0,Cash loans,F,0,72000,16965,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-21112,-1694,-6057,-4013,Unknown,2,2,2,FRIDAY,12,0,0,0,0,0,0,School,0.718057537,0.511891802,4,0,4,0,0,0,0,0,0,0,0,2412861,180000,0,315000,315000
100103,0,Cash loans,F,0,72000,16965,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-21112,-1694,-6057,-4013,Unknown,2,2,2,FRIDAY,12,0,0,0,0,0,0,School,0.718057537,0.511891802,4,0,4,0,0,0,0,0,0,0,0,1885305,45585,12,250200,247792.5
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,2813537,138690,10,186880.5,181845
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,1053387,77400,6,131924.25,151200
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,1859427,52200,4,134068.5,138600
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,1377347,127125,6,172478.25,176062.5
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,2476657,67230,10,145235.25,146115
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,1417513,198900,6,195473.25,211950
100105,0,Cash loans,F,0,193500,23755.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493,-3043,Managers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.254759957,0.411848556,0,0,0,0,-1733,0,0,0,0,2,4,2451402,24390,3,125016.75,124695
100108,0,Cash loans,F,3,171000,31288.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-12780,-1415,-5146,-870,Sales staff,5,2,2,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.75666798,0.641368257,3,0,3,0,-546,0,0,0,0,0,0,2305491,125955,6,333967.5,287977.5
100110,0,Cash loans,M,3,135000,25065,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-10744,-741,-442,-2381,Laborers,5,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,0.640549301,0.328063161,0,0,0,0,0,0,0,0,0,1,2,1589241,38029.5,6,206588.25,187764.75
100110,0,Cash loans,M,3,135000,25065,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-10744,-741,-442,-2381,Laborers,5,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,0.640549301,0.328063161,0,0,0,0,0,0,0,0,0,1,2,2482370,136210.5,24,265664.25,236855.25
100110,0,Cash loans,M,3,135000,25065,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-10744,-741,-442,-2381,Laborers,5,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,0.640549301,0.328063161,0,0,0,0,0,0,0,0,0,1,2,2541902,45000,0,209070,191250
100110,0,Cash loans,M,3,135000,25065,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-10744,-741,-442,-2381,Laborers,5,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,0.640549301,0.328063161,0,0,0,0,0,0,0,0,0,1,2,1752483,54531,12,218155.5,196015.5
100111,0,Cash loans,F,1,112500,27954,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10485,-1249,-4628,-3110,Sales staff,3,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.608604106,0.228883417,1,0,1,0,-1234,0,0,0,0,0,0,2725698,45854.595,12,453955.5,382927.2975
100111,0,Cash loans,F,1,112500,27954,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10485,-1249,-4628,-3110,Sales staff,3,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.608604106,0.228883417,1,0,1,0,-1234,0,0,0,0,0,0,2258440,48465,10,454833,384232.5
100111,0,Cash loans,F,1,112500,27954,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10485,-1249,-4628,-3110,Sales staff,3,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.608604106,0.228883417,1,0,1,0,-1234,0,0,0,0,0,0,2708050,44991,10,455755.5,382495.5
100112,1,Cash loans,M,0,315000,64107,Family,Commercial associate,Incomplete higher,Single / not married,With parents,0.030755,-10199,-2015,-4802,-1038,Unknown,1,2,2,SUNDAY,13,0,0,0,0,1,1,Industry: type 4,0.432340212,0.077498546,0,0,0,0,-591,0,0,0,0,0,2,1013085,121135.5,6,531240.75,510567.75
100112,1,Cash loans,M,0,315000,64107,Family,Commercial associate,Incomplete higher,Single / not married,With parents,0.030755,-10199,-2015,-4802,-1038,Unknown,1,2,2,SUNDAY,13,0,0,0,0,1,1,Industry: type 4,0.432340212,0.077498546,0,0,0,0,-591,0,0,0,0,0,2,1137576,135085.5,10,544272.75,517542.75
100112,1,Cash loans,M,0,315000,64107,Family,Commercial associate,Incomplete higher,Single / not married,With parents,0.030755,-10199,-2015,-4802,-1038,Unknown,1,2,2,SUNDAY,13,0,0,0,0,1,1,Industry: type 4,0.432340212,0.077498546,0,0,0,0,-591,0,0,0,0,0,2,2517215,60736.5,12,495855,480368.25
100113,0,Cash loans,M,0,76500,6696,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15137,-7980,-9176,-4576,Low-skill Laborers,1,2,2,MONDAY,10,0,0,0,0,0,0,Agriculture,0.593018524,0.789880347,0,0,0,0,-1981,0,0,0,0,0,2,1739362,26950.5,6,79625.25,80975.25
100113,0,Cash loans,M,0,76500,6696,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15137,-7980,-9176,-4576,Low-skill Laborers,1,2,2,MONDAY,10,0,0,0,0,0,0,Agriculture,0.593018524,0.789880347,0,0,0,0,-1981,0,0,0,0,0,2,1084942,45000,12,91485,90000
100113,0,Cash loans,M,0,76500,6696,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15137,-7980,-9176,-4576,Low-skill Laborers,1,2,2,MONDAY,10,0,0,0,0,0,0,Agriculture,0.593018524,0.789880347,0,0,0,0,-1981,0,0,0,0,0,2,1813535,46260,12,90630,90630
100114,0,Cash loans,F,0,135000,22599,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.030755,-10734,-693,-7913,-1362,Laborers,1,2,2,MONDAY,14,0,0,0,1,1,0,Restaurant,0.154937074,0.26504943,0,0,0,0,-227,0,0,0,0,0,2,2269937,45000,0,164700,135000
100115,0,Cash loans,F,0,90000,14683.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-15371,-367,-3071,-4211,Unknown,2,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.334300196,0.510852906,0,0,0,0,-40,0,0,0,0,2,2,1758103,0,15.99563863,157500,270644.6125
100115,0,Cash loans,F,0,90000,14683.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-15371,-367,-3071,-4211,Unknown,2,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.334300196,0.510852906,0,0,0,0,-40,0,0,0,0,2,2,1275212,0,15.99563863,157500,270644.6125
100115,0,Cash loans,F,0,90000,14683.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-15371,-367,-3071,-4211,Unknown,2,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.334300196,0.510852906,0,0,0,0,-40,0,0,0,0,2,2,2094592,28305,6,174195,171652.5
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1791436,107210.25,15.99563863,503605.125,503605.125
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1257472,109710,8,505550.25,504855
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1524770,72805.5,15.99563863,486402.75,486402.75
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,2268290,121905,6,514170,510952.5
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1137423,36522,6,471505.5,468261
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1654761,270000,36,642624.75,585000
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1299254,186048,6,547015.5,543024
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1252450,472500,48,723672,686250
100116,0,Cash loans,F,0,243000,32017.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390,-4788,Core staff,2,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.700273575,0.071055125,2,0,2,0,-1083,0,0,0,0,0,0,1250351,180000,18,564801.75,540000
100118,0,Cash loans,F,0,90000,26541,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-22471,365243,-217,-4323,Unknown,1,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.626302919,0.510852906,3,2,3,1,0,0,0,0,0,0,0,2631036,153000,10,406350,414000
100119,0,Revolving loans,F,0,54000,9000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11142,-2419,-4987,-467,Medicine staff,2,2,2,SATURDAY,16,0,0,0,0,0,0,Medicine,0.500264294,0.077498546,0,0,0,0,-149,0,0,0,0,0,0,1936580,34020,6,108357.75,107010
100120,0,Cash loans,F,0,135000,28215,Unaccompanied,Working,Higher education,Married,House / apartment,0.019689,-9650,-2953,-4329,-367,Core staff,2,2,2,FRIDAY,15,0,0,0,0,1,1,Government,0.169952951,0.121408286,1,0,1,0,-17,0,0,0,0,0,0,1357017,0,15.99563863,390960,450644.6125
100120,0,Cash loans,F,0,135000,28215,Unaccompanied,Working,Higher education,Married,House / apartment,0.019689,-9650,-2953,-4329,-367,Core staff,2,2,2,FRIDAY,15,0,0,0,0,1,1,Government,0.169952951,0.121408286,1,0,1,0,-17,0,0,0,0,0,0,2156376,0,15.99563863,390960,450644.6125
100121,0,Cash loans,M,0,126000,26145,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018209,-16798,-669,-9388,-347,Low-skill Laborers,2,3,3,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 2,0.586150413,0.581483706,5,2,5,2,-319,1,1,0,0,0,1,2117048,18441,6,402275.25,348970.5
100121,0,Cash loans,M,0,126000,26145,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018209,-16798,-669,-9388,-347,Low-skill Laborers,2,3,3,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 2,0.586150413,0.581483706,5,2,5,2,-319,1,1,0,0,0,1,2507694,19750.455,6,403926.75,349625.2275
100122,0,Cash loans,F,1,76500,26217,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.0228,-10954,-2469,-550,-596,Core staff,3,2,2,TUESDAY,11,0,0,0,0,0,0,Other,0.047291424,0.406617437,5,1,5,1,-663,0,0,0,0,0,0,1327926,1350000,60,1177335,1012500
100122,0,Cash loans,F,1,76500,26217,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.0228,-10954,-2469,-550,-596,Core staff,3,2,2,TUESDAY,11,0,0,0,0,0,0,Other,0.047291424,0.406617437,5,1,5,1,-663,0,0,0,0,0,0,2138642,135000,12,485478,405000
100122,0,Cash loans,F,1,76500,26217,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.0228,-10954,-2469,-550,-596,Core staff,3,2,2,TUESDAY,11,0,0,0,0,0,0,Other,0.047291424,0.406617437,5,1,5,1,-663,0,0,0,0,0,0,2068695,1575000,30,1238602.5,1125000
100123,0,Cash loans,F,0,103500,19737,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-23719,-8466,-3917,-4036,Security staff,1,3,3,SATURDAY,16,0,0,0,0,0,0,Medicine,0.399366076,0.673830078,0,0,0,0,-1689,0,0,0,0,0,2,2178516,342000,24,524299.5,508500
100124,0,Cash loans,M,0,225000,28647,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-24051,365243,-7040,-4053,Unknown,1,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,0.710317857,0.554946769,0,0,0,0,-1080,0,0,0,0,1,8,1986247,62491.5,12,255381.75,229245.75
100124,0,Cash loans,M,0,225000,28647,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-24051,365243,-7040,-4053,Unknown,1,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,0.710317857,0.554946769,0,0,0,0,-1080,0,0,0,0,1,8,1960858,0,15.99563863,224136,311144.6125
100124,0,Cash loans,M,0,225000,28647,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-24051,365243,-7040,-4053,Unknown,1,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,0.710317857,0.554946769,0,0,0,0,-1080,0,0,0,0,1,8,2015629,225000,18,336636,310500
100124,0,Cash loans,M,0,225000,28647,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-24051,365243,-7040,-4053,Unknown,1,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,0.710317857,0.554946769,0,0,0,0,-1080,0,0,0,0,1,8,2687170,27400.5,8,237334.5,211700.25
